,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,22,24,25,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,46,47,48,49,50,51,54,55,56,57,58
2,0.7777777777777777,-0.16105254859010373,-0.21639628707721287,-0.33858021474596295,0.1111111111111111,-0.2892609459261775,-0.11673702640564529,-0.2583225445122129,-0.44382459324437906,0.4731674476660732,-0.38822760988089,0.35911558284879574,0.46425549296835955,-0.48269033674741524,-0.5555555555555556,-0.14547859349066156,0.006535947712418302,-0.06408476876616202,-0.4444444444444444,-0.5555555555555556,-0.03450142851608055,0.1111111111111111,-0.3526138266584123,-0.0344254682784765,-0.3619783430562304,-0.0565420276679404,0.19498623430488476,0.0,0.3651036165910206,0.3881286745404031,-0.3333333333333333,0.35131955758572936,-0.20304837986729057,0.0,0.0,0.0,-0.051201629212708155,0.4444444444444444,-0.3333333333333333,0.4444444444444444,0.0,-0.3483313056840874,-0.08874729530200136,0.3286922589445592,0.3197837185125341,0.11068930982006558,-0.3897302361517126,-0.30676315017383576
3,-0.16105254859010373,0.7777777777777777,0.19439113557541948,-0.364732684433999,0.0,0.3885891997252308,-0.022534945224223647,0.4601835936695292,0.0,-0.5555555555555556,0.10920110070267672,-0.32913513562453495,0.5555555555555556,0.4208110149744626,-0.3333333333333333,0.006535947712418302,0.0,0.11045311471145336,0.0,0.5620915032679737,-0.04028385976471703,0.1111111111111111,0.09376341085643367,0.0,0.479752776161749,-0.050794953163206244,-0.25686279131445827,0.0,-0.5489430318322888,-0.1045751633986928,0.5620915032679737,-0.4934411390895981,0.5620915032679737,0.0,0.0,0.0,-0.0553309196263281,0.0,-0.3333333333333333,0.0,0.0,-0.3333333333333333,0.30064078857756765,0.0,-0.3333333333333333,-0.1111111111111111,-0.03979589330357809,0.5053684486317983
4,-0.21639628707721287,0.19439113557541948,0.7777777777777777,-0.02180776399157608,0.1111111111111111,-0.3711240212158718,-0.30201962590392334,0.04364733918572189,0.0,0.5555555555555556,0.08950509955756386,-0.5555555555555556,0.0,0.09708000991265729,0.1111111111111111,0.44444444444444436,0.0,-0.0833585779628738,0.0,0.1111111111111111,-0.0033419083511095366,0.0,0.0,0.1111111111111111,0.5619312438236697,0.538597080072995,-0.034321181004876945,0.0,-0.5490196078431373,0.0,0.4444444444444444,-0.056736948586308074,0.1111111111111111,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,-0.07064059796244689,-0.013254693211469062,0.025384739221394323,0.1111111111111111,0.04399783833881362,0.41261285765493905
5,-0.33858021474596295,-0.364732684433999,-0.02180776399157608,0.7777777777777777,0.1111111111111111,0.4592320770247307,0.3662407375375898,0.061677043524746934,-0.1111111111111111,0.09118100332819092,-0.03907263248837053,0.5554594771511199,-0.3343610606699864,-0.06708989443546193,0.0,0.0,0.0,-0.1111111111111111,0.0,-0.5555555555555556,-0.41643715524011443,-0.1111111111111111,0.01570009826275983,0.5547414969031348,-0.4825868552153141,0.1093074817404365,-0.48344594000104635,0.0,0.10631118395460248,-0.05455674791202543,-0.1111111111111111,-0.0787041524167836,0.06821322074299022,0.0,0.0,0.0,0.027072711460277756,0.0,0.5555555555555556,0.0,0.0,0.5109256040938098,0.10872869269008933,-0.033430743792313686,-0.33584938279439536,0.10171345074348213,0.10478634280561863,0.39646366177789627
6,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111,0.1111111111111111,0.0,-0.1111111111111111,-0.1111111111111111
7,-0.2892609459261775,0.3885891997252308,-0.3711240212158718,0.4592320770247307,0.0,0.7777777777777777,0.4940294209473348,0.14732500564725406,0.0,-0.1496956970828843,0.40155000743133323,-0.3385782348110267,-0.3333333333333333,0.3902189946865508,0.0,0.0,0.006535947712418302,-0.057589499162965886,-0.4444444444444444,0.0,0.10457742408921147,0.0,-0.1111111111111111,0.18024122409313945,0.5620915032679737,0.012301081325379486,0.05632343534923967,0.0,0.006535947712418302,-0.4444444444444444,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.11436208046102925,0.0,0.0,-0.4444444444444444,0.0,0.5555555555555556,0.1111111111111111,-0.05384610865735337,-0.0901877939101049,0.10864066705273025,0.1111111111111111,-0.5003126935056027
8,-0.11673702640564529,-0.022534945224223647,-0.30201962590392334,0.3662407375375898,0.1111111111111111,0.4940294209473348,0.7777777777777777,0.4673251373077194,0.391926491248183,0.47284147492196577,-0.3340839723706672,-0.25769287984193257,-0.5161204109593562,0.0036816254003638384,0.0,0.006535947712418302,0.006535947712418302,-0.1111111111111111,0.155536275394079,0.5620915032679737,0.4473156105724519,0.1111111111111111,0.007858345920930113,0.402183517737436,-0.4638180004123333,-0.2859964899695033,0.3878588410202853,0.0,-0.11057267400551223,0.11732435763393163,0.11764705882352941,-0.10556491396196176,0.11562298006851758,0.0,0.0,0.0,-0.3484904161347506,0.0,-0.1111111111111111,0.0,0.0,-0.1111111111111111,-0.06243581802707412,-0.25016330536211584,0.4644694242192927,0.1111111111111111,-0.05132945735540767,0.005389504297926395
9,-0.2583225445122129,0.4601835936695292,0.04364733918572189,0.061677043524746934,0.0,0.14732500564725406,0.4673251373077194,0.7777777777777777,0.3333333333333333,-0.3333333333333333,0.5539890627632863,-0.4612202137624232,0.11116007721473342,0.41526966705715757,0.0,0.006535947712418302,0.006535947712418302,0.1111111111111111,0.0,0.006535947712418302,-0.072222052951984,0.0,0.056197799572635904,0.10965007922732438,0.5555555555555556,-0.06249505586247889,-0.4238820804137079,0.0,0.0,0.11145709220270866,0.006535947712418302,-0.5244564796632338,0.11764705882352941,0.0,0.0,0.0,-0.1111111111111111,0.0,-0.5555555555555556,0.0,0.0,-0.5555555555555556,-0.1111111111111111,0.1111111111111111,0.1037362998921897,0.0,-0.03750610549665295,0.5517363785469399
11,-0.44382459324437906,0.0,0.0,-0.1111111111111111,0.0,0.0,0.391926491248183,0.3333333333333333,0.7777777777777777,-0.050784938598023285,-0.1111111111111111,-0.3175733248792674,-0.32384975858689613,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32679738562091504,0.0,0.1111111111111111,0.0,0.0,0.0,-0.1111111111111111,0.0,0.1111111111111111,-0.1111111111111111,0.0,0.0,0.0,0.006535947712418302,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.1111111111111111,0.0,0.0,-0.49281412845766165
12,0.4731674476660732,-0.5555555555555556,0.5555555555555556,0.09118100332819092,0.0,-0.1496956970828843,0.47284147492196577,-0.3333333333333333,-0.050784938598023285,0.7777777777777777,-0.42061328591340796,-0.07393451190208879,-0.07795829669274215,-0.1111111111111111,0.0,0.0,0.0,0.0,-0.4444444444444444,0.0,-0.1111111111111111,-0.1111111111111111,0.0,0.1111111111111111,-0.1111111111111111,0.3753816269852306,0.49601129057086146,0.0,0.1111111111111111,0.1111111111111111,-0.1111111111111111,-0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,-0.1111111111111111,0.1111111111111111,0.5172948207088887,-0.050324557132636054,0.1111111111111111,-0.1111111111111111,0.07146058691548098
13,-0.38822760988089,0.10920110070267672,0.08950509955756386,-0.03907263248837053,0.0,0.40155000743133323,-0.3340839723706672,0.5539890627632863,-0.1111111111111111,-0.42061328591340796,0.7777777777777777,-0.06687142574179086,-0.1111111111111111,-0.4765987630710605,0.0,0.0,0.0,-0.03156493870388507,-0.4444444444444444,0.0,-0.027468961962047123,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,-0.045641246145212824,-0.42064629935004827,0.0,-0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.09123158292199617,0.1111111111111111,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,-0.07800469447336857,0.1111111111111111,-0.11102512287861735,-0.1111111111111111,-0.04572769738538019,0.10209095784399759
14,0.35911558284879574,-0.32913513562453495,-0.5555555555555556,0.5554594771511199,0.0,-0.3385782348110267,-0.25769287984193257,-0.4612202137624232,-0.3175733248792674,-0.07393451190208879,-0.06687142574179086,0.7777777777777777,0.07913458708242962,-0.06842847700689589,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026781175995341136,-0.1111111111111111,0.1111111111111111,0.117592933359808,-0.5555555555555556,0.11074670077639619,-0.05703855479335329,0.0,0.5555555555555556,-0.05678096755152485,-0.5555555555555556,0.1111111111111111,-0.1111111111111111,0.0,0.0,0.0,-0.04772582258493065,0.0,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,0.1111111111111111,-0.11090789674045143,0.39649555842181555,0.0,-0.1111111111111111,-0.22573743625153161
15,0.46425549296835955,0.5555555555555556,0.0,-0.3343610606699864,0.0,-0.3333333333333333,-0.5161204109593562,0.11116007721473342,-0.32384975858689613,-0.07795829669274215,-0.1111111111111111,0.07913458708242962,0.7777777777777777,-0.05812252955815805,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111,0.0,0.1111111111111111,0.19607284984409173,0.4444444444444444,0.1111111111111111,-0.3333333333333333,0.0,0.0,-0.06718684245124579,0.0,0.1111111111111111,-0.1111111111111111,0.0,0.0,0.0,-0.1045751633986928,0.0,-0.3333333333333333,0.4444444444444444,0.0,-0.3333333333333333,0.0,-0.3333333333333333,0.5555555555555556,0.0,0.0,-0.07469040569318243
16,-0.48269033674741524,0.4208110149744626,0.09708000991265729,-0.06708989443546193,0.0,0.3902189946865508,0.0036816254003638384,0.41526966705715757,0.1111111111111111,-0.1111111111111111,-0.4765987630710605,-0.06842847700689589,-0.05812252955815805,0.7777777777777777,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,-0.011132295889635385,0.0,0.039310943143759214,-0.1111111111111111,0.1111111111111111,-0.059464912863719424,-0.26543116697979463,0.0,0.1111111111111111,-0.04027714264404158,0.0,0.03092383763573842,-0.03603727951282724,0.0,0.0,0.0,-0.1111111111111111,0.0,-0.1111111111111111,0.0,0.0,-0.1111111111111111,-0.05940866699694543,0.0,0.1111111111111111,0.0,-0.1111111111111111,-0.04136822322891038
17,-0.5555555555555556,-0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,-0.14547859349066156,0.006535947712418302,0.44444444444444436,0.0,0.0,0.0,0.006535947712418302,0.006535947712418302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.006535947712418302,0.0,0.0,0.4444444444444444,0.0,0.0,0.006535947712418302,0.0,0.0,0.0,0.006535947712418302,0.006535947712418302,0.0,0.006535947712418302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418302,0.0
19,0.006535947712418302,0.0,0.0,0.0,0.0,0.006535947712418302,0.006535947712418302,0.006535947712418302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,-0.06408476876616202,0.11045311471145336,-0.0833585779628738,-0.1111111111111111,0.0,-0.057589499162965886,-0.1111111111111111,0.1111111111111111,0.0,0.0,-0.03156493870388507,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,-0.1111111111111111,0.10746868494599346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111,0.0,0.1111111111111111,-0.1111111111111111,-0.1111111111111111,0.1111111111111111
22,-0.4444444444444444,0.0,0.0,0.0,0.0,-0.4444444444444444,0.155536275394079,0.0,0.0,-0.4444444444444444,-0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05098127419345818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4444444444444444,0.0,0.0,0.0,0.0
24,-0.5555555555555556,0.5620915032679737,0.1111111111111111,-0.5555555555555556,0.0,0.0,0.5620915032679737,0.006535947712418302,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.006535947712418302,0.0,0.0,0.0,0.7777777777777777,0.3333333333333333,0.0,0.0,0.0,0.0,0.006535947712418302,-0.1111111111111111,0.0,0.0,0.006535947712418302,0.006535947712418302,0.0,0.4509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.006535947712418302,0.1111111111111111
25,-0.03450142851608055,-0.04028385976471703,-0.0033419083511095366,-0.41643715524011443,0.0,0.10457742408921147,0.4473156105724519,-0.072222052951984,0.0,-0.1111111111111111,-0.027468961962047123,-0.00026781175995341136,-0.1111111111111111,-0.011132295889635385,0.0,0.0,0.0,-0.1111111111111111,0.0,0.3333333333333333,1.0,0.1111111111111111,-0.10936934869867662,0.0,0.0843275153419015,0.10658635489119261,-0.06003581216850532,0.0,-0.07036133292054102,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.1111111111111111,0.0,0.0,0.0,0.11020145893192555,0.0,-0.1111111111111111,0.0,0.0,-0.1111111111111111,0.08750586660708343,0.0,0.0,0.1111111111111111,0.10942675581265682,-0.06274679377300484
